673,スポーツスタディ３　　　　　　　　　　　　　　　　　　　新座(Sports Study 3),卓球,大石　和男(OISHI KAZUO),秋学期(Fall Semester),２単位(2 Credits),CMP1220,日本語(Japanese),・定員40名,卓球のプレーを通じて，運動前後の気分の変化を知り，運動の効果を心理的側面から理解する。同時に，コミュニケーションスキル，リラクセーションスキル，および卓球の技術の向上をはかる。,身体運動には，身体的効果に加えて気分の向上やストレスの低減，それに生きがい感の高まりなどの心理的効果のあることが知られている。またチームプレイなどでは，問題に対し効果的に対処するライフスキルが身に付きやすい。これらの知識について卓球の実技とセルフチェックを通じて学んでいく。毎回，運動の前後で簡単な気分の調査を実施する。またスポーツ活動終了後，リラクセーション訓練を実施する。初回と期末の授業時にそれぞれストレス反応などの心理検査を実施する。,必要に応じて，授業中に指示する。¥n当該年度の定期健康診断を必ず受診すること。授業初回に健康診断の受診の有無を確認する。,単位修得のためには２／３以上の出席が必要となる。,特になし。,授業時に紹介。,"",""
674,大学と現代社会(University and Modern Society),大学教育と学生生活の過去・現在・未来,谷村　英洋(TANIMURA HIDEHIRO),春学期(Spring Semester),２単位(2 Credits),CMP2200,日本語(Japanese),・2016年度以降1年次入学者対象科目,個々の学生が大学観を広げ、それをもとに自分自身の学生生活について省察することを目的とします。¥n到達目標は次の通りです。¥n①大学教育が置かれた過去および現在の状況を理解し、それに対する意見を述べることができる。¥n②大学教育と自身のこれまでの関わり方およびこれからの関わり方について、考えを述べることができる。,教育機能と学生生活を中心に、大学の歴史と現状、およびそれらの背後にある／あった社会状況について学習します。またその過程で、履修者が自身の学生生活について省察する機会を適宜設けます。¥n授業の方法については次の通りです。¥n①授業は講義、グループワーク、ディスカッション等によって構成します。¥n②授業参加者の対話（ともに話し、聴き、読み、書く）を重視します。¥n③履修者数を考慮し、可能であればグループ発表の機会を設けます。,文献を読む、短いコメントを用意してくる等の課題を出すことがあります。また、グループ発表を行うことになった場合は授業外での準備が必要になります。,※筆記試験は「持ち込み可」の条件で行います。,なし,※その他の文献は授業中に紹介します。,"",""
675,オリンピックマーケティング(Olympic marketing),"",沼澤　秀雄(NUMAZAWA HIDEO),春学期(Spring Semester),２単位(2 Credits),CMP2210,日本語(Japanese),・2016年度以降1年次入学者対象科目,スポーツイベントを成り立たせるマーケティングについて学びながら2020年東京オリンピック・パラリンピックを展望する,オリンピック・パラリンピックの歴史、スポーツ文化などを理解しながら、巨大スポーツイベントである2020東京オリンピックパラリンピックがどのように運営されていくかについて、企業、広告代理店、組織委員会の構図からオリンピックのマーケティングを考えていきたい。受講生は講義を聴くだけではなく、スポーツイベントの現場に触れ、自らスポーツをマーケティングする思考を養って、オリンピック・パラリンピックを魅力的にしていくアイディアをあげていく。,予習内容や課題については授業で知らせる,"",使用しない,"",フィールドワーク「2020オリンピックヴィレッジへの旅」を自由参加で実施予定,""
676,少女歌劇の１００年(Regard the modern popular entertainment 100years of Shojo KAGEKI),近代大衆娯楽を考える,細井　尚子(HOSOI NAOKO),春学期(Spring Semester),２単位(2 Credits),CMP2210,日本語(Japanese),・2016年度以降1年次入学者対象科目,近代の東アジアにおける大衆娯楽が、どのように異文化を受容し、自文化を活かして「近代のもの」という自己表象を行ったのか。20世紀に東アジアのあちこちで誕生した「少女歌劇」系芸態を通して学び、東アジア文化圏の近代について考える。,日本・中国・台湾・韓国で、20世紀に誕生した「少女歌劇」系芸態を対象に取り上げる。各々の誕生する背景（社会状況や観客となる「新しい」大衆など）、娯楽市場の状況、各々の伝統的な「自」文化との関係などを踏まえ、東アジア各国・地域の「近代」について理解し、東アジア文化圏としての近代について考える。授業は演者やスタッフなど劇団関係者も含めた複数の講師によって行い、毎回履修生も質問・意見・コメント等で参加する講師間のトーク・セッションも行う。,準備学習については、毎回の授業で指示する。,"",なし,上記のほかにも関連参考文献は多い。随時、教場でアナウンスする。,授業は1回3コマ集中開講で行う。1回の欠席は3コマに相当するので注意すること。¥n講師は変更になる可能性もあるが、授業構成・内容は変わらない。,""
677,ＲＳＬ－グローバル（フィリピン）(Rikkyo Service Learning on Global Scale Fields (Philippines)),Rikkyo Service Learning Program in the Philippines,藤井　満里子(FUJII MARIKO),秋学期他(Fall Others),２単位(2 Credits),CMP2663,その他(Others),・2016年度以降1年次入学者対象科目・定員15名,"Students will learn the basics of education through service; work together with students from Japanese, Korean, and Philippine universities; and learn about communities in the Manila area while participating in meaningful service projects.","Pre-departure sessions will introduce service learning and the social situations of communities in Manila. In the Philippines, students will join with Japanese, Korean, and Philippine students, and after orientation sessions they will work together with partner communities with which Trinity University of Asia (TUA Quezon City, Manila) has developed a service and education relationship. Volunteer work will be with preschools, centers for street children, medical facilities, and the like. Meaningful engagement will lead to understanding of local communities and work with them and with Philippine teachers and students to develop mutually beneficial interactions.","It is recommended that students have a score of 400 or above on TOEIC®, and that they have completed Zenkari English classes.¥nStudents will read texts given about service learning any about the local communities, and will also write a journal of their activities.","","",Prints of selected readings will be given.,"・履修希望者は、履修登録に関する「事前説明会」のいずれか1回に必ず出席すること。なお、出席できない場合はＲＳＬセンターに申し出ること（参加しなくても履修登録可能）。¥n＜事前説明会＞¥n　6月29日(木)　12:20～13:10 　池袋キャンパス5号館5302教室¥n　7月6日(木)　12:20～13:10　 新座キャンパス2号館N224教室¥n・抽選登録の結果、履修が確定した者は、9月30日(土)までに「志望動機(500字程度)」を作成し、Blackboard により科目担当者に提出すること。¥n・授業は「事前・事後学習」(池袋キャンパス)＋「学外実習」(14泊15日/フィリピン・マニラ)で行われ、全日程に参加しなければならない。¥n①　事前学習：第1回　10月12日（木）　18:30～20:00 池袋キャンパス5号館5210教室¥n　　　　　　　     　　第2回　11月30日（木） 18:30～20:00 池袋キャンパス5号館5210教室¥n　　　　　　　     　　第3回　1月18日（木） 18:30～20:00 池袋キャンパス5号館5210教室¥n②　学外実習(フィールドワーク)：2月10日（土）～24日（土） フィリピン・マニラ¥n③　事後学習：追って指示する。¥n・履修登録者(参加者)は、学外実習にかかる参加費及び往復航空券代として185,000円程度(宿泊費・保険料を含む)が必要となる。履修登録完了後、参加費納入等、学外実習(フィールドワーク)に関する手続きについては、立教トラベルプラザ経由で行う。また、参加費とは別に、実習地までの往復交通費(集合地：成田空港)は自己負担となる。 なお、本科目は、立教大学グローバル奨学金適用科目となる（詳細は、学生部学生厚生課奨学金ホームページ参照のこと）。¥n・原則として、履修登録後の辞退は認められない。やむを得ない理由で辞退を申し出る場合には、一定の手続きを経る必要がある。辞退が認められた場合でも、キャンセル料が発生する。¥n・授業についての指示、参加費納入案内等は、Blackboardを使用する。使用方法は各自で習熟しておくこと。¥n・定期健康診断を受診すること。¥n・この科目は、立教サービスラーニング（ＲＳＬ）科目群のひとつである。",""
678,ＲＳＬ－プロジェクト・プランニング(Rikkyo Service Learning Project Planning),フィールドに出て、自ら社会の課題を考える,藤井　満里子(FUJII MARIKO),春学期他(Spring Others),２単位(2 Credits),CMP2660,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員40名,この科目は立教サービスラーニング（ＲＳＬ）科目のひとつです。¥n本授業では、様々な状況のなかで生きている人たちと活動を共にすることをとおして、いのちのあり方や生き方を学ぶとともに、受講生自身が社会の一員であることを改めて自覚し、大学生としてすべきこと、これから先の人生の中でできることを深く考えることを目的としています。そのために、大学内の授業に加えて、大学外の国内および国外の多様な活動先からひとつを選び、そこでの活動を通じて現代社会が抱える諸課題への理解と関心を深めることを目指します。¥nそしてこの授業をとおして、シティズンシップ(市民性)、すなわち責任ある市民としての意識、感受性、行動力を養い、将来のキャリア形成を考える一助とすることを目標とします。,"大学（池袋キャンパス）での事前・事後学習の他に、学外の活動先における活動が夏季休業期間中に5日間（国外は11日間）あります。履修にあたっては、これら全日程に参加する必要があります。¥n【活動先領域】¥n１．社会的に弱い立場にある人々（「小さくされた者」）を支える活動先（「共にあること」のフィールド）¥n２．新しい公共性を創造する活動の活動先（「共に参加し、創ること」のフィールド）¥n３．.現代社会の見えにくい社会的課題に取り組んでいる活動先（「問題を可視化すること」のフィールド）¥n履修者は、下記に示す国内の＜A＞から＜H＞の団体（すべて東京都内）、または国外＜I＞のインドネシアのいずれかで社会的実践活動を行います。活動先となる団体や機関の選択については、履修登録が決定後、授業（事前学習）の中で、活動先の希望届（第1希望から第3希望）を提出し、担当者がマッチングを行ったうえで決定します（初回授業時に希望届を配付する）。¥n※留意点※¥n①活動先は各自の希望をもとにマッチングにより決定しますので、必ずしも第1希望になるとは限りません。¥n②履修登録後の履修辞退はできません。¥n各団体・機関の詳細、活動内容、人数、備考（条件等）の詳細については、以下のとおりです。なお、学外での活動は8月1日（火）～9月1日（金）の間、団体・機関ごとの定められた期間で行います。別途配布の『履修の手引き・プログラムの概要』で必ず確認をしてください。¥n¥n【団体・機関（活動先所在地）／＜活動先領域＞／人数／活動内容　備考（条件等）】¥n¥n①A（東京都中央区）／＜1＞／5名／病院内での患者のQOLを高めるための多様な活動／院内感染予防のため、「麻疹・水痘・風疹・おたふくかぜ」の免疫の有無を確認し、提出する必要があります（抗体検査結果・予防接種の実施）。抗体検査は15,000円程度（医療機関によって異なります。立教学院診療所（4月12日～14日）でも検査可能、9,500円）¥n¥n②B（東京都新宿区）／＜2＞／2名／東京エリアの団体・機関とのネットワーク作り、ボランティア・市民活動の推進、支援¥n¥n③C（東京都新宿区、豊島区等）／＜2＞／14名／生活協同組合系事業、社会的弱者支援、市民自治／受入団体の活動および、そこから紹介される生活協同組合での活動¥n¥n④D(東京都中央区)／＜3＞／4名／子どもの学習支援、各種プログラムの企画・運営¥n¥n⑤E(東京都荒川区)／＜3＞／3名／外国にルーツを持つ子どもたちの教育支援、多文化理解¥n¥n⑥F（東京都武蔵村山市）／＜3＞／5名／環境保護、環境教育¥n¥n⑦Ｇ（東京都西東京市）／＜1、3＞／2名／高齢者支援、介護・地域支援¥n¥n⑧Ｈ（東京都豊島区）／＜1、3＞／2名／精神しょうがい者就労支援／事前に検便結果の提出が必要になります。¥n¥n⑨Ｉ（東京都港区）／＜国外＞／8名／インドネシアでの11日間の社会起業プログラム／参加費用（往復航空券代、保険料）は、13万円程度　※期間：8月上旬を予定",・活動先がおこなっている活動の内容や社会的意義について、紹介する文献などをもとにして十分に理解を深めておいてください。¥n・活動中は、事前学習の内容および文献をとおした学びと活動体験を照らし合わせて自分の活動について振り返ってください。,"",授業時に紹介します。,"","・履修希望者は、履修登録に関する「事前説明会」のいずれか1回に必ず出席してください。なお、出席できない場合はＲＳＬセンターに申し出てください（参加しなくても履修登録可能）¥n＜事前説明会＞¥n3月28日（火）12:00～13:00　池袋キャンパス10号館　X203教室¥n3月29日（水）12:00～13:00　新座キャンパス2号館　  N221教室¥n3月30日（木）12:00～13:00　池袋キャンパス10号館　Ｘ203教室¥n¥n・授業は「事前・事後学習」（池袋キャンパス）＋「学外実習」で行われ、全日程に参加しなければなりません。¥n①事前学習（5回程度実施予定）については、初回授業時（4月14日（金）5限5302教室）に指示します。¥n※春学期金曜日5限に他の科目を登録しないように注意してください。¥n②事後学習：1回　9月8日（金）　13:00～16:00　池袋キャンパス　本館　1202教室¥n¥n¥n・履修登録者（参加者）は、学外実習にかかる保険料が必要になります（国内1,000円程度、国外10,000円程度）。¥n・履修登録完了後、参加費納入等、学外実習（フィールドワーク）に関する手続きについては、立教トラベルプラザ経由で行います。また、国内の場合、実習地までの往復交通費は自己負担となります。なお、国外フィールド（「授業の内容」の【団体・機関】⑨）は、立教大学グローバル奨学金適用科目となります（詳細は、学生部学生厚生課奨学金ホームページ参照してください）。¥n・履修登録後の履修辞退は一切認められません。やむを得ない理由で辞退を申し出る場合には、一定の手続きを経る必要があります。辞退が認められた場合でも、キャンセル料が発生します。¥n・授業についての指示、参加費納入案内等は、Blackboardを使用します。使用方法は各自で習熟しておいてください。¥n・定期健康診断を必ず受診してください。¥n・この科目は、立教サービスラーニング（ＲＳＬ）科目群のひとつです。",・活動団体・機関によっては、上記授業内容の備考欄に記されているように別途活動参加条件があります。
679,ＲＳＬ－ローカル（南魚沼）(Rikkyo Service Learning on Local Scale Fields(Minami-uonuma)),雪掘りと農村交流を通して持続可能な社会を考える,高野　孝子(TAKANO TAKAKO),秋学期他(Fall Others),２単位(2 Credits),CMP2660,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員20名,過疎高齢化の進む農村での体験的な学習を通して、現代社会の構造を知り、自然と人間の関係や本質的な豊かさについて問い直し、持続可能な社会の実現について考える。,豪雪地帯（新潟県南魚沼市栃窪）でのフィールドワーク。雪掘りを中心とした活動や住民との交流を通して、雪国で暮らすとはどういうことかを理解する。伝統知や地域文化、そこでの生活に触れ、人と自然の共生や豊かさ、コミュニティの意味、社会における市民としての役割を考える。,志望理由書提出のほか、事前学習会に向けてA4で1−2枚の読書課題がある。¥nほか、事前学習会で渡す資料に目を通しておくこと。,"",事前学習会で提示、または適宜指示する。,"","エコプラス　http://www.ecoplus.jp/¥n¥n・履修希望者は、履修登録に関する「事前説明会」のいずれか1回に必ず出席すること。なお、出席できない場合はＲＳＬセンターに申し出ること（参加しなくても履修登録可能）。¥n＜事前説明会＞¥n　6月28日(水)　12:20～13:10　池袋キャンパス　5号館5210教室¥n　7月5日(水)　12:20～13:10　新座キャンパス　2号館N224教室¥n・抽選登録の結果、履修が確定した者は、10月20日（金）までに「志望動機（500字程度）」を作成し、Blackboardにより科目担当者に提出すること。¥n・授業は「事前・事後学習」（池袋キャンパス）＋「学外実習」（3泊4日／新潟県南魚沼市）で行われ、全日程に参加しなければならない。¥n①事前学習：2017年12月16日（土）13：15～16：40　池袋キャンパス5号館5210教室¥n②学外実習（フィールドワーク）：2018年2月4日（日）～7日（水）新潟県南魚沼市¥n③事後学習：2018年2月24日（土）13：00～16：00　池袋キャンパス5号館5210教室¥n・履修登録者（参加者）は、学外実習にかかる参加費として23,000円程度（宿泊費・保険料を含む）が必要となる。履修登録完了後、参加費納入等、学外実習（フィールドワーク）に関する手続きについては、立教トラベルプラザ経由で行う。また、参加費とは別に、実習地までの往復交通費（集合地：JR塩沢駅）は自己負担となる。¥n・原則として、履修登録後の辞退は認められない。やむを得ない理由で辞退を申し出る場合には、一定の手続きを経る必要がある。辞退が認められた場合でも、キャンセル料が発生する。¥n・授業についての指示、参加費納入案内等は、 Blackboardを使用する。使用方法は各自で習熟しておくこと。 ¥n・定期健康診断を受診すること。¥n・この科目は、立教サービスラーニング（ＲＳＬ）科目群のひとつである。",""
680,ＲＳＬ－ローカル（陸前高田）(Rikkyo Service Learning on Local Scale Fields(Rikuzen-takata)),震災から学び、伝え、行動する。,秋元　みどり(AKIMOTO MIDORI),春学期他(Spring Others),２単位(2 Credits),CMP2660,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員25名2017年3月28日付変更（変更理由：定員変更のため）変更前の記載・定員20名,大震災による被害を受けた地域のリアリティと人々の暮らしにふれ、今後の防災や社会形成において継承されていくための要素を、自己の関心に基づいて明らかにするとともに、身近なこととして受け止め、自らが行動していく力につなげる。,学内での事前学習（2回）、陸前高田でのフィールドワーク（4泊5日）、学内での事後学習（1回）からなる一連の体験学習プログラム。2011年に発生した東日本大震災によって津波の被害を受けた岩手県陸前高田市における震災当時の出来事について、現地でのフィールドワークを行い、当事者の立場から理解を深める。また震災後6年経過した時間の経緯の中での人々の生活や思いに触れることを通じて、次世代への継承と地域社会のあり方について、社会参画と協働の視点から本質的に考える。,陸前高田でのフィールドワークに向けた準備や事前事後学習に必要な詳細やスケジュールはBlackboardで知らせるので各自必ず確認すること。,"",関連資料をプリントで配付する。,"","・履修希望者は、履修登録に関する「事前説明会」のいずれか1回に必ず出席すること。なお、出席できない場合はＲＳＬセンターに申し出ること（参加しなくても履修登録可能）。¥n＜事前説明会＞¥n3月28日（火）12:00～13:00　池袋キャンパス10号館X203教室¥n3月29日（水）12:00～13:00　新座キャンパス2号館N221教室¥n3月30日（木）12:00～13:00　池袋キャンパス10号館X203教室¥n・抽選登録の結果、履修が確定した者は、5月8日（月）までに「志望動機（800字程度）」を作成し、Blackboardにより科目担当者に提出すること。¥n・授業は「事前・事後学習」（池袋キャンパス）＋「学外実習」（4泊5日／岩手県陸前高田市）で行われ、全日程に参加しなければならない。¥n①事前学習：第1回　6月中旬予定　18：30～21：00　池袋キャンパス¥n　　　　　　　　第2回　7月中旬予定　13：00～17：00　池袋キャンパス¥n　日程と場所の詳細は履修確定者に追って連絡する。¥n②学外実習（フィールドワーク）：8月4日（金）～8日（火）　岩手県陸前高田市周辺¥n③事後学習：8月22日（火）13：00～16：00　池袋キャンパス　5号館5210教室¥n・履修登録者（参加者）は、学外実習にかかる参加費として35,000円程度（宿泊費・実費・保険料を含む）が必要となる。履修登録完了後、参加費納入等、学外実習（フィールドワーク）に関する手続きについては、立教トラベルプラザ経由で行う。また、参加費とは別に、実習地までの往復交通費（集合地：JR一ノ関駅）は自己負担となる。¥n・原則として、履修登録後の辞退は認められない。やむを得ない理由で辞退を申し出る場合には、一定の手続きを経る必要がある。辞退が認められた場合でも、キャンセル料が発生する。¥n・授業についての指示、参加費納入案内等は、Blackboardを使用する。使用方法は各自で習熟しておくこと。 ¥n・定期健康診断を受診すること。¥n・この科目は、立教サービスラーニング（ＲＳＬ）科目群のひとつである。",""
681,アクティブ・リサーチ１(Active Research 1),スリランカにおけるケーススタディーCase study in Sri Lanka,"クーレイ，Ｎ．(COORAY,NAWALAGE S.)",秋学期他(Fall Others),４単位(4 Credits),CMP2661,英語(English),・2016年度以降1年次入学者（キャリア・パス科目）：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目・定員6名,"At the end or during the course students will be able: (a) to acquire good understanding of   international cooperation and conceptualize the vital theories, its concepts and issues; (b) to get first-hand experience of socio-economic realities, political situation, and cultural aspects of Sri Lanka; (c) to gain good knowledge of Japan-Sri Lanka international cooperation; and (d) to gain ground experience to undertake effective research in their academic and career development.","The purpose of this course is to introduce theories, concepts, empirical evidence, real case studies, and issues relating to international cooperation with special reference to Japan and Sri Lanka. An attempt is also made to provide a solid foundation for those who are eager to comprehend international cooperation that will affect everyday life of individuals.¥n¥nParticipation fee: about 200,000yen.¥n※How to apply, Result, refer to the course registration guidebook. All the communication throughout the course is in English.",Details on preparation will be discussed at the first class.,"",No specific textbook is required. Please refer to the following related publications.,"","It is important to have strong desire to learn concepts of International Cooperation and to get first-hand experience in a foreign country.¥nYou may apply for JASSO scholarship. (If you are eligible, you will be granted 60,000yen)¥nClasses may be photographed or recorded to be used for educational purposes in the future. If you have any concerns about this, please consult the instructors.",""
682,海外インターンシップ２(Overseas Internship 2),海外における就業体験プログラム（4週間）,松本　茂(MATSUMOTO SHIGERU),春期間外(Summer Session),２単位(2 Credits),CMP2663,その他(Others),・2016年度以降1年次入学者：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目,海外における就業体験を通じて，企業を知り，社会の仕組みを理解するとともに，国際的にも活躍できるグローバル人材としての能力を高めることを目指す。,事前研修：派遣企業に関する基本的理解，関連業界調査，企業調査，マナーについて，講義・実習を行う¥n現地研修：派遣企業における就業体験（約4週間）¥n事後研修：振り返り，報告会，レポート作成,派遣先企業により求められる言語コミュニケーション能力やICTスキル等が異なる。派遣先企業の事前情報を確認のうえ，必要な知識やスキルの習得が望まれる。,成績評価は「合格」または「不合格」とする。,なし,"","",""
683,海外インターンシップ２(Overseas Internship 2),海外における就業体験プログラム（4週間）,松本　茂(MATSUMOTO SHIGERU),秋期間外(Winter Session),２単位(2 Credits),CMP2663,その他(Others),・2016年度以降1年次入学者：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目,海外における就業体験を通じて，企業を知り，社会の仕組みを理解するとともに，国際的にも活躍できるグローバル人材としての能力を高めることを目指す。,事前研修：派遣企業に関する基本的理解，関連業界調査，企業調査，マナーについて，講義・実習を行う¥n現地研修：派遣企業における就業体験（約4週間）¥n事後研修：振り返り，報告会，レポート作成,派遣先企業により求められる言語コミュニケーション能力やICTスキル等が異なる。派遣先企業の事前情報を確認のうえ，必要な知識やスキルの習得が望まれる。,成績評価は「合格」または「不合格」とする。,なし,"","",""
684,国連ユースボランティア(The United Nations Youth Volunteer),国連機関等への長期海外派遣プログラム,倉本　由紀子(KURAMOTO YUKIKO),秋学期他(Fall Others),１２単位(12 Credits),CMP2663,その他(Others),・2016年度以降1年次入学者：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目,開発途上国における国連や政府機関、NGO等の活動に関し、業務指示書の範囲で任された業務を遂行することを通じて、現場経験を積み、グローバル・イシューおよび国際協力活動に関する理解を深めるとともに、国際開発・協力事業の現場で必要とされる専門知識や技術を身につける。,［事前研修］開発途上国において生活および業務を遂行するために必要となる知識や技術に関する講義や実習を行う。¥n［現地派遣］履修学生は，情報通信技術（ICT），教育，環境，保健衛生などの分野において、広報活動などの任された業務を国連や政府機関，NGOのスタッフおよび現地の人々とともに遂行する。ウィークリーレポート・マンスリーレポート・ファイナルレポートの提出を求める。¥n［事後研修］帰国報告会を開催する。参加学生は、帰国報告会において活動報告を行うことが求められる。,業務遂行に必要な程度の英語力の習得が必要である。さらに、Web作成や画像編集等のコンピューターリテラシーやメディアリテラシーの習得が望まれる。,成績評価は「合格」・「不合格」のいずれかとする。,なし,"",事前の学内選考および国連による最終選考に合格した学生のみ履修可能。¥n履修登録に関する詳細は、履修要項を確認すること。,""
685,ＧＬ３０１,Practical Training as a Global Leader in Hawaii,稲垣　憲治(INAGAKI KENJI),秋学期他(Fall Others),２単位(2 Credits),CMP2661,英語(English),・2016年度以降1年次入学者：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目・定員10名,"This course provides students with opportunity to perform and reflect on their leadership in Hawaii. Students will self-check their leadership, know their potential, and build an action plan for improvement.","Students will perform their leadership and reflect on its performance in activities such as fieldwork, service learning, and group work in overseas countries. Students will participate in a program at Hawaii University, Hawaii. The program will offer, through lectures, off-campus fieldwork, and service learning in the local community, opportunities to perform leadership in environment with diversity. Each reflective session will include reviewing contents of activities, sharing leadership experienced/observed in activities, and thinking how to behave next time. In the prep session, each student will be expected to set individual goals to be achieved in the overseas programs, while students as a team will discuss and make a preparation plan. This course requires them, in the follow-up session to reflect on their leadership, update their leadership models(持論), and make up an improvement plan.","Participating in the prep session on July 15th, and the follow-up session on September 30th is required.","According to arrangement of fieldwork and service learning activities, Course Schedule can be changed.",None.,To be cited in class.,"Estimated program fee:380,000YEN¥n*The fee includes participation fee, transportation in the program,accommodation,food,and air ticket.¥n*The fee is subject to change.¥n*Minimum number of participants:5¥nStudent will assemble on August 29th, and dismiss on September 7th at Narita Airport.",""
686,ＧＬ３０２,Effective and Responsible Leadership in a Changing World,プリ－スト　ケリ－(PRIEST KERRY),秋学期他(Fall Others),２単位(2 Credits),CMP2651,英語(English),・2016年度以降1年次入学者：多彩な学び科目・2012～2015年度1年次入学者：総合自由科目・定員20名,"The course will analyze the nature of effective leadership in a changing world and help students develop the knowledge and skills that result in responsible action (not all effective leadership is responsible). By completing the course, students will enhance their individual leadership capacity in the following areas:¥nthe model of adaptive leadership, leading without authority (influence), implementing different types of decision-making depending on the situation, handling adversity and building personal resilience for challenging times, the role of followers when confronted with a toxic (unethical) leader, effective action that results in positive difference, and the framework of invitational leadership that enables leaders to bring out the best in others.","Each class will highlight a different dimension of effective global leadership using a variety of learning activities including documentary films, case studies, and simulations. Examples and activities will represent different cultural contexts and walks of life to address leadership holistically, including the personal and professional. Students will apply insights learned from analytical frameworks and group discussion to operational leadership and the specific settings in which students live and work. Our challenge is to become lifelong learners of leadership, and consider how we can develop our own and others’ leadership capacity to take effective and responsible action in a world of exponential change.","Handouts will be provided in class, or before class, if and when required. This is not a reading intensive course, although the instructor will recommend readings and share resources to provide context and stimulate further interest. Formal class presentations are not required, but active engagement during group discussions is important.",80% or more attendance will be required to acquire course credits.,なし,Materials will be provided by the instructor.,The course students will contact the classroom number.,""
687,社会調査入門(Introduction to the social survey),調査設計と実施の方法,朝岡　誠(ASAOKA MAKOTO),春学期(Spring Semester),２単位(2 Credits),CMP2220,日本語(Japanese),・オンデマンド授業,社会調査の意義と諸類型に関する基本的事項を理解し，資料やデータの収集から分析までの諸過程に関する基礎的な事項について概説する。,社会調査の目的や方法論について概説しつつ，量的調査と質的調査，統計的調査と事例研究法などの類型についても整理し，社会調査史や調査の種類と実例あわせて調査倫理について学ぶ。調査票調査やフィールドワークなど，データの収集から分析までの諸過程に関する基礎的な事項についても概説する。,授業時間外の学習に関する指示は必要に応じて別途指示する。,筆記試験は定期試験期間に実施する。なお、2つのレポート課題提出を筆記試験受験資格とする。,オンラインで提示する内容がテキストに相当する。,コース教材内で適宜指定する場合がある。,履修許可者は，4月11日（火）～4月30日（日）までにBlackboardにログインして具体的な授業の受講方法について必ずその内容を確認すること。※2度のスクーリングに出席することが望ましい。¥n¥n　池袋［第1回］5月11日(木)［第2回］7月6日(木)¥n　新座［第1回］5月10日(水)［第2回］7月5日(水)¥n昼休みを予定。場所など詳細についてはwebページに掲載する。,""
688,社会調査の技法(Social Survey Methodology),調査設計と実施の方法,朝岡　誠(ASAOKA MAKOTO),秋学期(Fall Semester),２単位(2 Credits),CMP2220,日本語(Japanese),・オンデマンド授業,社会調査の技法的な側面に注目し，調査の企画・設計からデータの収集と整理に関する具体的な方法について解説する。社会調査、特にアンケート調査を企画・実施し、対象の問題の概要を明らかにするスキルの習得を目指す。,10回分を量的調査，5回分を質的調査法のデータ収集法にあてる。量的調査に関しては，調査の企画・設計から，標本抽出や調査票の作成，実査の方法， データ作成や分析の考え方などを扱う。質的調査に関しては，調査の企画から，フィールドノートの作成など収集データの整理の技法までを扱う。,授業時間外の学習に関する指示は、必要に応じて別途指示する。,筆記試験は定期試験期間に実施する。なお、2つのレポート課題提出を筆記試験受験資格とする。,オンラインで提示する内容がテキストに相当する。,コース教材内で適宜指定する場合がある。,履修許可者は，9月20日（水）～9月30日（土）までにBlackboardにログインして具体的な授業の受講方法について必ずその内容を確認すること。¥n¥n※2度のスクーリングに出席することが望ましい。¥n¥n池袋［第1回］10月19日（木）¥n　　　［第2回］12月14日（木）¥n新座［第1回］10月20日（金）¥n　　　［第2回］12月15日（金）¥n昼休みを予定。場所等詳細はwebページに掲載する。,""
